formula,P,Tc,AD
TmH9,250,188,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH9,200,188,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,500,188,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,400,188,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,450,188,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH10,150,186,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH9,300,186,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
ErH9,300,186,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH9,350,185,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,150,185,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,100,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH9,100,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH10,400,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH5,500,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH10,500,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH5,450,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH5,400,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH9,100,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HoH10,50,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
EuH10,450,184,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,100,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH10,400,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH10,450,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PrH10,500,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,150,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH10,350,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH6,500,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH9,500,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,350,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH9,450,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CrH9,400,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH6,400,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH6,450,183,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH10,100,182,[-1. -1. -1.  1.  1.  1.  1.  1.  1.  1.]
GdH10,350,182,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH9,350,182,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SmH7,500,182,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SmH7,450,182,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SmH7,400,182,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH10,200,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,250,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH9,150,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH10,250,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH10,200,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,400,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,450,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YH7,50,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TcH10,500,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,200,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH10,350,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH9,300,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH9,100,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH10,250,181,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH9,150,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH9,150,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,200,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH10,50,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TbH10,100,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH10,50,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,200,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,250,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH9,150,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10W,100,180,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
